025;CodeBarre; O bag fall 2018;37;SHOUX101-ECS00-018;BANDOULIÃˆRE EXTRASLIM 110 + ANSES TUBULAIRES + CLIP FAUX CUIR;UNICA
009;8050450214153; O bag fall 2018;4;OBAGB001-EVS00-024;CORPS O BAG EVA COMPOUND;UNICA
002;8050450212456; O bag fall 2018;4;OBAGB001-EVS00-038;CORPS O BAG EVA COMPOUND;UNICA
032;8051770308508; O bag fall 2018;4;OBAGB001-EVS00-076;CORPS O BAG EVA COMPOUND;UNICA
003;8050846039049; O bag fall 2018;4;OBAGB001-EVS00-389;CORPS O BAG EVA COMPOUND;UNICA
010;8050846039070; O bag fall 2018;5;OBAGB001-EVS00-541;CORPS O BAG EVA COMPOUND;UNICA
008;CodeBarre; O bag fall 2018;60;OBAGT002-LAS34-086;REVERS O BAG MINI EN LAINE RASEE;UNICA
004;8050450218342; O bag fall 2018;6;OBAGB002-EVS00-075;CORPS O BAG MINI EVA COMPOUND;UNICA
033;8050450215624; O bag fall 2018;6;OBAGB002-EVS00-076;CORPS O BAG MINI EVA COMPOUND;UNICA
005;8050846039100; O bag fall 2018;6;OBAGB002-EVS00-389;CORPS O BAG MINI EVA COMPOUND;UNICA
011;8050846039148; O bag fall 2018;6;OBAGB002-EVS00-559;CORPS O BAG MINI EVA COMPOUND;UNICA
035;CodeBarre; O bag fall 2018;75;OBAGC101-FAS01-055;COVER O BAG EN FAUSSE FOURRURE LAPIN;UNICA
036;CodeBarre; O bag fall 2018;75;OBAGC101-FAS01-371;COVER O BAG EN FAUSSE FOURRURE LAPIN;UNICA
037;CodeBarre; O bag fall 2018;78;OBAGC102-FAS01-055;COVER O BAG MINI EN FAUSSE FOURRURE LAPIN;UNICA
038;CodeBarre; O bag fall 2018;78;OBAGC102-FAS01-371;COVER O BAG MINI EN FAUSSE FOURRURE LAPIN;UNICA
022;CodeBarre; O bag fall 2018;84;OBAGS002-TESR1-055;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU COTTON CORDUROY;UNICA
044;CodeBarre; O bag spring 19;119;OCLKD001-MESC2-055;O CLOCK MECANISME SHINY CRYSTALS;UNICA
045;CodeBarre; O bag spring 19;119;OCLKD001-MESC2-076;O CLOCK MECANISME SHINY CRYSTALS;UNICA
046;CodeBarre; O bag spring 19;119;OCLKD001-MESC2-389;O CLOCK MECANISME SHINY CRYSTALS;UNICA
006;8050846039780; O bag spring 19;12;OBAGB033-EVS00-017;CORPS O BAG URBAN EVA COMPOUND;UNICA
012;8050846039711; O bag spring 19;12;OBAGB033-EVS00-078;CORPS O BAG URBAN EVA COMPOUND;UNICA
013;8050846039728; O bag spring 19;12;OBAGB033-EVS00-371;CORPS O BAG URBAN EVA COMPOUND;UNICA
029;8050846035133; O bag spring 19;22;HLESCE01-ECS00-055;ANSES DOUBLE CHAINE EN Â"Â TÂ Â" EN FAUX CUIR;UNICA
004;8050450212142; O bag spring 19;8;OBAGB002-EVS00-075;CORPS O BAG MINI EVA COMPOUND;UNICA
034;CodeBarre; O bag spring 2018;17;OBAGB024-EVS00-076;CORPS O POCKET MICRO EVA COMPOUND;UNICA
002;CodeBarre; O bag spring 2018;4;OBAGB001-EVS00-038;CORPS O BAG EVA COMPOUND;UNICA
032;CodeBarre; O bag spring 2018;4;OBAGB001-EVS00-076;CORPS O BAG EVA COMPOUND;UNICA
032;CodeBarre; O bag spring 2018;5;OBAGB001-EVS00-076;CORPS O BAG EVA COMPOUND;UNICA
033;CodeBarre; O bag spring 2018;7;OBAGB002-EVS00-076;CORPS O BAG MINI EVA COMPOUND;UNICA
004;CodeBarre; O bag summer '19;10;OBAGB002-EVS00-075;CORPS O BAG MINI EVA COMPOUND;UNICA
006;CodeBarre; O bag summer '19;14;OBAGB033-EVS00-017;CORPS O BAG URBAN EVA COMPOUND;UNICA
012;CodeBarre; O bag summer '19;14;OBAGB033-EVS00-078;CORPS O BAG URBAN EVA COMPOUND;UNICA
013;CodeBarre; O bag summer '19;14;OBAGB033-EVS00-371;CORPS O BAG URBAN EVA COMPOUND;UNICA
044;CodeBarre; O bag summer '19;160;OCLKD001-MESC2-055;O CLOCK MECANISME SHINY CRYSTALS;UNICA
045;CodeBarre; O bag summer '19;160;OCLKD001-MESC2-076;O CLOCK MECANISME SHINY CRYSTALS;UNICA
046;CodeBarre; O bag summer '19;160;OCLKD001-MESC2-389;O CLOCK MECANISME SHINY CRYSTALS;UNICA
015;CodeBarre; O bag summer '19;20;OBAGB034-EVS00-071;CORPS O BAG GLAM EVA COMPOUND;UNICA
007;CodeBarre; O bag summer '19;26;OBAGB206-EVS00-038;CORPS INFERIEUR O POCKET EVA COMPOUND;UNICA
029;CodeBarre; O bag summer '19;34;HLESCE01-ECS00-055;ANSES DOUBLE CHAINE EN Â"Â TÂ Â" EN FAUX CUIR;UNICA
002;CodeBarre; O bag summer 2018;4;OBAGB001-EVS00-038;CORPS O BAG EVA COMPOUND;UNICA
032;CodeBarre; O bag summer 2018;4;OBAGB001-EVS00-076;CORPS O BAG EVA COMPOUND;UNICA
032;CodeBarre; O bag summer 2018;5;OBAGB001-EVS00-076;CORPS O BAG EVA COMPOUND;UNICA
004;CodeBarre; O bag summer 2018;5;OBAGB002-EVS00-075;CORPS O BAG MINI EVA COMPOUND;UNICA
029;CodeBarre; O bag twist cocco;10;HLESCE01-ECS00-055;ANSES DOUBLE CHAINE EN Â"Â TÂ Â" EN FAUX CUIR;UNICA
006;CodeBarre; O bag urban Spring 2018;4;OBAGB033-EVS00-017;CORPS O BAG URBAN EVA COMPOUND;UNICA
012;CodeBarre; O bag urban Spring 2018;4;OBAGB033-EVS00-078;CORPS O BAG URBAN EVA COMPOUND;UNICA
013;CodeBarre; O bag urban Spring 2018;4;OBAGB033-EVS00-371;CORPS O BAG URBAN EVA COMPOUND;UNICA
029;CodeBarre; O bag urban Spring 2018;8;HLESCE01-ECS00-055;ANSES DOUBLE CHAINE EN Â"Â TÂ Â" EN FAUX CUIR;UNICA
002;codeBarre; O bag winter 2018;p004-02;OBAGB001-EVS00-038;CORPS O BAG EVA COMPOUND;UNICA
032;codeBarre; O bag winter 2018;p004-06;OBAGB001-EVS00-076;CORPS O BAG EVA COMPOUND;UNICA
009;codeBarre; O bag winter 2018;p004-07;OBAGB001-EVS00-024;CORPS O BAG EVA COMPOUND;UNICA
003;codeBarre; O bag winter 2018;p004-11;OBAGB001-EVS00-389;CORPS O BAG EVA COMPOUND;UNICA
010;codeBarre; O bag winter 2018;p005-06;OBAGB001-EVS00-541;CORPS O BAG EVA COMPOUND;UNICA
011;codeBarre; O bag winter 2018;p006-09;OBAGB002-EVS00-559;CORPS O BAG MINI EVA COMPOUND;UNICA
004;codeBarre; O bag winter 2018;p006-10;OBAGB002-EVS00-075;CORPS O BAG MINI EVA COMPOUND;UNICA
005;codeBarre; O bag winter 2018;p006-11;OBAGB002-EVS00-389;CORPS O BAG MINI EVA COMPOUND;UNICA
033;codeBarre; O bag winter 2018;p006-12;OBAGB002-EVS00-076;CORPS O BAG MINI EVA COMPOUND;UNICA
006;codeBarre; O bag winter 2018;p016-02;OBAGB033-EVS00-017;CORPS O BAG URBAN EVA COMPOUND;UNICA
013;codeBarre; O bag winter 2018;p016-05;OBAGB033-EVS00-371;CORPS O BAG URBAN EVA COMPOUND;UNICA
012;codeBarre; O bag winter 2018;p016-09;OBAGB033-EVS00-078;CORPS O BAG URBAN EVA COMPOUND;UNICA
015;codeBarre; O bag winter 2018;p018-08;OBAGB034-EVS00-071;CORPS O BAG GLAM EVA COMPOUND;UNICA
014;codeBarre; O bag winter 2018;p019-04;OBAGB034-EVS00-024;CORPS O BAG GLAM EVA COMPOUND;UNICA
007;codeBarre; O bag winter 2018;p020-07;OBAGB206-EVS00-038;CORPS INFERIEUR O POCKET EVA COMPOUND;UNICA
016;codeBarre; O bag winter 2018;p020-10;OBAGB206-EVS00-024;CORPS INFERIEUR O POCKET EVA COMPOUND;UNICA
034;codeBarre; O bag winter 2018;p022-08;OBAGB024-EVS00-076;CORPS O POCKET MICRO EVA COMPOUND;UNICA
030;8050846049154; O bag winter 2018;p028-02;HLESF800-ECS94-055;ANSES COURTES AVEC BOUCLE FAUX CUIR EFFET GRIFFE + STRASS;UNICA
031;8050846049215; O bag winter 2018;p028-06;HLESF800-ECS94-559;ANSES COURTES AVEC BOUCLE FAUX CUIR EFFET GRIFFE + STRASS;UNICA
001;8050846042889; O bag winter 2018;p034-03;HLESCE01-ECS07-133;ANSES DOUBLE CHAINE EN Â"Â TÂ Â" EN FAUX CUIR EFFET GRIFFE;UNICA
029;8050846045699; O bag winter 2018;p034-05;HLESCE01-ECS00-055;ANSES DOUBLE CHAINE EN Â"Â TÂ Â" EN FAUX CUIR;UNICA
025;codeBarre; O bag winter 2018;p040-02;SHOUX101-ECS00-018;BANDOULIÃˆRE EXTRASLIM 110 + ANSES TUBULAIRES + CLIP FAUX CUIR;UNICA
025;codeBarre; O bag winter 2018;p044-04;SHOUX101-ECS00-018;BANDOULIÃˆRE EXTRASLIM 110 + ANSES TUBULAIRES + CLIP FAUX CUIR;UNICA
008;codeBarre; O bag winter 2018;p058-04;OBAGT002-LAS34-086;REVERS O BAG MINI EN LAINE RASEE;UNICA
035;codeBarre; O bag winter 2018;p074-01;OBAGC101-FAS01-055;COVER O BAG EN FAUSSE FOURRURE LAPIN;UNICA
036;codeBarre; O bag winter 2018;p074-06;OBAGC101-FAS01-371;COVER O BAG EN FAUSSE FOURRURE LAPIN;UNICA
037;codeBarre; O bag winter 2018;p075-02;OBAGC102-FAS01-055;COVER O BAG MINI EN FAUSSE FOURRURE LAPIN;UNICA
038;codeBarre; O bag winter 2018;p075-06;OBAGC102-FAS01-371;COVER O BAG MINI EN FAUSSE FOURRURE LAPIN;UNICA
021;codeBarre; O bag winter 2018;p081-01;OBAGS002-TESR1-018;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU COTTON CORDUROY;UNICA
022;codeBarre; O bag winter 2018;p081-02;OBAGS002-TESR1-055;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU COTTON CORDUROY;UNICA
023;codeBarre; O bag winter 2018;p081-03;OBAGS002-TESR1-086;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU COTTON CORDUROY;UNICA
024;codeBarre; O bag winter 2018;p081-04;OBAGS002-TESR1-258;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU COTTON CORDUROY;UNICA
040;codeBarre; O bag winter 2018;p106-01;OBAGPA24-TEST9-017;RABAT TOURNIQUET O POCKET MICRO VELOURS + BIJOUX;UNICA
042;codeBarre; O bag winter 2018;p106-02;OBAGPA24-TEST9-055;RABAT TOURNIQUET O POCKET MICRO VELOURS + BIJOUX;UNICA
041;codeBarre; O bag winter 2018;p106-03;OBAGPA24-TEST9-018;RABAT TOURNIQUET O POCKET MICRO VELOURS + BIJOUX;UNICA
043;codeBarre; O bag winter 2018;p106-04;OBAGPA24-TEST9-134;RABAT TOURNIQUET O POCKET MICRO VELOURS + BIJOUX;UNICA
044;codeBarre; O bag winter 2018;p128-01;OCLKD001-MESC2-055;O CLOCK MECANISME SHINY CRYSTALS;UNICA
045;codeBarre; O bag winter 2018;p128-02;OCLKD001-MESC2-076;O CLOCK MECANISME SHINY CRYSTALS;UNICA
046;codeBarre; O bag winter 2018;p128-03;OCLKD001-MESC2-389;O CLOCK MECANISME SHINY CRYSTALS;UNICA
039;codeBarre; O bag winter 2018;p2018-02;OBAGP006-TEST5-055;RABAT O POCKET EN TISSU LAINE TRESSEE + BIJOUX;UNICA
026;CodeBarre;CodeBarre;CodeBarre;ACCEC020-EVS47-055;ACCESSOIRE POMPON + NÅ'UD EVA COMPOUND + FAUSSE FOURRURE RENARD;UNICA
027;CodeBarre;CodeBarre;CodeBarre;ACCEC020-EVS47-076;ACCESSOIRE POMPON + NÅ'UD EVA COMPOUND + FAUSSE FOURRURE RENARD;UNICA
028;CodeBarre;CodeBarre;CodeBarre;ACCEC020-EVS47-371;ACCESSOIRE POMPON + NÅ'UD EVA COMPOUND + FAUSSE FOURRURE RENARD;UNICA
 07;CodeBarre;CodeBarre;CodeBarre;ANOMALIE MONTANT;CodeBarre;3384.66
 02;CodeBarre;CodeBarre;CodeBarre;Boutique;CodeBarre;BLAGNAC
 08;CodeBarre;CodeBarre;CodeBarre;CodeBarre;CodeBarre;CodeBarre
 06;CodeBarre;CodeBarre;CodeBarre;Cumul montant;CodeBarre;3384.66
017;CodeBarre;CodeBarre;CodeBarre;OBAGB206-EVS00-559;CORPS INFERIEUR O POCKET EVA COMPOUND;UNICA
018;CodeBarre;CodeBarre;CodeBarre;OBAGS001-TESR1-018;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN TISSU COTTON CORDUROY;UNICA
019;CodeBarre;CodeBarre;CodeBarre;OBAGS001-TESR1-086;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN TISSU COTTON CORDUROY;UNICA
020;CodeBarre;CodeBarre;CodeBarre;OBAGS001-TESR1-258;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN TISSU COTTON CORDUROY;UNICA
 01;CodeBarre;CodeBarre;CodeBarre;Produit;Code piece;Couleur
 03;CodeBarre;CodeBarre;CodeBarre;Ref. facture;CodeBarre;2018 50 3145 27/11/2018
 04;CodeBarre;CodeBarre;CodeBarre;Total facture;CodeBarre;CodeBarre
 05;CodeBarre;CodeBarre;CodeBarre;Total produits;CodeBarre;CodeBarre
029;CodeBarre;CodeBarre;p011-01;HLESCE01-ECS00-055;ANSES DOUBLE CHAINE EN Â"Â TÂ Â" EN FAUX CUIR;UNICA
