102;denim - cuoio;denim - leather
103;denim;denim
104;terracotta - phard;terracotta - blush pink
105;grigio - avorio;grey - ivory
106;kiwi - polvere;kiwi - dusty blue
107;salmone - terracotta;salmon - terracotta
108;terracotta;terracotta
111;ocra;ocher
111;ocra;ochre
111;ocra;ocra
112;purple;purple
114;ginestra;broom
115;salvia - glicine;sage - wisteria
117;rosa - cielo;pink - sky blue
118;cielo;sky blue
119;fragola;strawberry
122;salmone - blu;salmon - blue
123;blu - polvere;blue - dust blue
124;glicine - grigio;wisteria - grey
125;multicolor;multicolor
125;multicolor;multicolour
126;cielo-rosa;sky blue - pink
127;glicine-tortora;wisteria - dove-grey
128;salmone;salmon
130;azzurro;azure
130;azzurro;light blue
130;righe + fiori;stripes + flowers
131;antique green;antique green
131;verde antico;antique green
132;biscotto;biscuit
132;biscotto;cookie
133;grigio chiaro + silver;light grey + silver
133;grigio chiaro;light gray
133;grigio chiaro;light grey
133;grigio;grey
134;antracite; anthracite
134;antracite;anthracite
134;antracite;antracite
135;peltro;peltro
135;peltro;pewter
136;becco d’oca;duck beack
136;becco d’oca;duck beak
137;bluette;bluette
137;bluette;bright blue
138;turchese menta;turquoise mint
139;mela - argento;apple - silver
139;mela;apple
140;palme;palms
141;blu pastello;pastel blue
142;lampone;raspberry
143;neve;snow
143;neve;snow white
144;ginestra;broom
145;iride;rainbow
146;mix esagoni;hexagons mix
148;maculato blu;blue spotted
149;maculato phard;blush pink spotted
150;zebrato nero;black zebra - striped
150;zebrato nero;black zebra-striped
154;ciliegia;cherry
154;ciliegia;strawberry
156;roman numbers;roman numbers
158;vulcano;volcano
158;vulcano;vulcano
159;total black;total black
160;grigio perla;pearl grey
163;tribal;tribal
164;wave;wave
165;optical exagon;optical exagon
166;optical circles;optical circles
167;optical triangles;optical triangles
168;azulejos;azulejos
169;china blu;china blu
170;city map;city map
171;coccodrillo;crocodile
172;snake;snake
173;wood;wood
174;camouflage;camouflage
175;maculato classic;classic spotted
176;giallo-blu;yellow-blue
177;ottanio flower;flower teal
178;nero crystal;crystal black
179;grigio arabesque;arabesque grey
180;polvere glitter;glitter dust
181;titanio;titanium
181;titanium;titanium
182;blu chiaro;light blue
183;viola;violet
184;trasparente + bianco;transparent + white
184;trasparente;transparent
184;trasparente;trasparente
185;bianco su viola;white on violet
186;bianco mix;mix white
186;bianco mix;white mix
190;minnie;minnie
191;icona;icon
192;paperina;daisy duck
193;paperone;paperone
193;paperone;peperone
193;paperone;scrooge mcduck
193;paperone;uncle scrooge
194;paperoga;fethry duck
194;paperoga;paperoga
195;paperino;donald duck
195;paperino;paperino
196;rosso su bianco;red - white
196;rosso su bianco;red on white
196;rosso su bianco;red/white
197;blu su bianco;blue - white
197;blu su bianco;blue on white
197;blu su bianco;blue/white
198;nero su bianco;black - white
198;nero su bianco;black on white
198;nero su bianco;black/white
199;rosso su grigio;red - grey
199;rosso su grigio;red on grey
199;rosso su grigio;red/grey
200;splash 1;splash 1
201;splash 2;splash 2
202;splash 3;splash 3
211;fiori;flowers
212;limone;lemon
212;limone;lemongrass
213;peonia;peony
215;crema;cream
221;cognac + argento;cognac + silver
221;cognac;cognac
224;verde inglese + argento;english green  + silver
224;verde inglese;english green
226;cobalto;cobalt
227;bianco nero;white black
227;bianco/nero;black/white
227;bianco/nero;white - black
227;bianco/nero;white/black
230;terra bruciata;burnt umber
231;marrone beige;brown beige
233;bluette/nero;bluette/black
234;mela/grigio;mela/grey
235;giallo/grigio;yellow/grey
236;arancione/grigio;orange/grey
237;acqua-nero;aqua - black
237;acqua-nero;water/black
237;arancione/nero;orange/black
241;blu navy - rosso;navy blue - red
241;blu navy/rosso;navy blue/red
248;ecru/blu;ecru/blue
248;ecrù - blu;ecru - blue
248;ecù - blu;ecru - blue
254;bluette/navy;bright blue/navy blue
258;beige;beige
261;fluo lime;fluo lime
261;fluo lime;lime fluo
261;lime fluo;fluo lime
262; fluo fucsia;fluo fuchsia
262;fluo fucsia;fluo fuchsia
262;fluo fucsia;fucsia fluo
262;fucsia fluo;fluo fuchsia
263;arancione;orange
263;fluo arancione;fluo orange
263;fluo arancione;orange fluo
264;fluo verde;fluo green
264;fluo verde;green fluo
265;fluo corallo;coral fluo
265;fluo corallo;fluo coral
266;fluo acqua;fluo aqua
266;fluo acqua;fluo water
266;fluo acqua;water fluo
267;fucsia;fuchsia
267;fucsia;fucsia
273;nero su nero;black on black
273;nero su nero;black su black
275;marrone;brown
302;nocciola+nero;hazel - black
321;bordeaux - blu;burgundy - blue
329;viola - rosso - rosa smoke;viola - red - rosa smoke
337;carne;nude
339;naturale - blu - tortora;naturale - blu - tortora
340;nero/verde;black/green
341;dark multicolor;dark multicolor
345;coral;coral
345;corallo;coral
347;cedro;cedro
347;cedro;citrus
348;ottone invecchiato;aged brass
371;latte + argento;milk + silver
371;latte - argento;milk - silver
371;latte;milk
371;latte;white
371;latte;white� 
379;blu notte;deep blue
379;blu notte;night blue
388;gold;gold
388;oro;gold
389;argento;silver
389;silver;silver
390;rosso su nero;red black
390;rosso su nero;red on black
390;rosso su nero;red/black
391;blu su nero;blu on black
391;blu su nero;blue black
391;blu su nero;blue on black
391;blu su nero;blue/black
392;blu su grigio;blue on grey
408;blu/bianco;blue - white
408;blu/bianco;blue/white
411;pied de poule;pied de poule
412;fluo blu;blue fluo
412;fluo blu;fluo blue
413;pluto;pluto
414;topolino;mickey mouse
414;topolino;topolino
415;pippo;goofy
415;pippo;pippo
421;bianco su nero;white on black
422;sangria + argento;sangria + silver
422;sangria - argento;sangria - silver
422;sangria;asngria
422;sangria;sangria
423;giallo - bluette;yellow - bluette
424;malva - phard - bordeaux;malva - phard - bordeaux
425;latte - phard - sabbia;white - phard - sand
426;bordeaux - fucsia;borrdeaux - fucsia
427;antracite - latte - grigio;antracite - white - grey
428;sabbia - grigio chiaro;sand - light grey
429;fucsia - bluette;fucsia - bluette
430;bluette - rosso;bluette - red
431;amarillo;amarillo
439;bluette - arancione;bright blue - orange
439;bluette/arancione;bright blue - orange
439;bluette/arancione;bright blue/orange
439;smeraldo/giallo;emerald/yellow
441;bluette/rosso;bright blue/red
444;black/white;col. 439
444;smeraldo/giallo;emerald - yellow
444;smeraldo/giallo;emerald/yellow
447;giallo ambra;amber yellow
447;giallo ambra;ambre yellow
447;giallo ambra;giallo ambra
447;giallo ambra;yellow ambra
462;arancio fluo;fluo orange
462;arancio;orange
463;blu maya;blu maya
463;blu maya;blue maya
463;blu maya;maya blue
470;antracite/giallo;anthracite/yellow
471;antracite/sangria;anthracite/sangria
472;antracite/rosso;anthracite/red
473;bluette/azzurro;bright blue/light blue
474;bianco/bluette;hwite/bright blue
475;bianco/rosso/blu;white/red/blue
476;azzurro/rosso;light blue/red
478;bluette/rosso;bright blue/red
479;skyway + argento;skyway + silver
479;skyway - argento;skyway - silver
479;skyway skyway;.urban decor/deauville
479;skyway;skyway
479;skyway;skywyay
480;blu navy/crema;navy blue/cream
481;rosso/crema;red/cream
482;rosa/champagne;pink/champagne
483;champagne - oro;champagne - gold
483;champagne;champagne
484;coral + argento;coral + silver
484;coral - argento;coral - silver
484;coral;coral
484;corallo;coral
485;atlantic + argento;atlantic + silver
485;atlantic - argento;atlantic - silver
485;atlantic;atlantic
486;pink;pink
486;pink;pink gold
486;rosa;pink
487;bianco/nero/cedro;white black cedro
487;bianco/nero/cedro;white/black/cedro
487;bianco/nero/cedro;white/black/citrus
488;bluette/rosso/azzurro;bright blue/red/light blue
489;rosso/navy/bluette;red/navy blue/bright blue
490;giallo;yellow
493;puffo;smurf blue
494;menta;mint
494;menta;mint green
495;arancia;orange
496;turchese fluo;fluo turquoise
497;nero/rosso/bianco;black red white
497;nero/rosso/bianco;black/red/white
498;nero/giallo/bianco;black yellow white
498;nero/giallo/bianco;black/yellow/white
499;bianco/rosso/nero;white red black
499;bianco/rosso/nero;white/red/black
500;bluette/blu navy/bianco;bright blue/navy blue/white
508;naturale/verde;natural/green
509;moka;mocha
509;moka;moka
510;naturale bianco;natural white
518;arancione - fucsia - viola;orange - fuchsia - violet
519;cedro/pink/rosso;cedro/pink/red
519;naturale/nero;cedro/pink/red
520;cedro/corallo/pink;cedro/coral/pink
522;naturale/nero;natural/black
527;light gold;sand/pink
527;nero/oro;black gold
527;nero/oro;black/gold
530;rosso/nero;red/black
531;corallo/vulcano;coral vulcano
531;corallo/vulcano;coral/volcano
533;cedro/blu navy;cedro blue navy
533;cedro/blu navy;cedro/blue navy
533;cedro/blu navy;cedro/navy blue
533;cedro/blu navy;citrus/navy blue
535;skyway/grafite;skyway graphite
535;skyway/grafite;skyway/graphite
540;curry;curry
541;verde bosco + oro;green forest + gold
541;verde bosco;forest green
541;verde bosco;green forest
542;bordeaux/rosa;burgundy/pink
543;atlantic/oliva;atlantic/olive
544;blu navy/bordeaux;navy blue/burgundy
545;blu navy/verde bosco;navy blue/green forest
548;bionda;blonde
549;blu navy/curry/bordeaux;navy blue/curry/burgundy
550;sabbia/testa di moro;sand/dark brown
551;blu navy/rosso;blue navy/red
551;blu navy/rosso;navy blue/red
552;blu navy/rame;navy blue/copper
553;rosso/blu navy/curry;red/navy blue/curry
558;coral/pink;coral/pink
559;rame;copper
559;rame;rame
560;pink/roccia;pink rock
560;pink/roccia;pink/rock
561;cammello;camel
564;tartarugato;tartarugato
564;tartarugato;tortoise
564;tartarugato;tortoise shell
565;shangai;shangai
566;beijing;beijing
567;tokyo;tokyo
568;kyoto;kyoto
569;osaka;osaka
570;seoul;seoul
578;atlantic/cedro;atlantic/cedro
579;skyway/coral;skyway/coral
580;pink/cedro;pink/cedro
581;cedro/cobalto;cedro/cobalto
582;trasparente/nero;transparent black
582;trasparente/nero;transparent/black
583;bianco/rosa;transparent/pink
583;trasparente/rosa;transparent rosa
583;trasparente/rosa;transparent/pink
584;transparente/blu;transparent/blue
584;trasparente/blu;transparent blue
584;trasparente/blu;transparent/blue
587;celery green;celery green
588;orchidea;orchid
588;orchidea;orchidea
589;lilly grey;lilly grey
589;lily grey;lily grey
590;mattone/nero;brick/black
590;nero/mattone;black/brick
591;cobalto/bamboo;cobalt blue/bamboo
592;verde inglese/bamboo;english green/bamboo
593;nero/bamboo;black/bamboo
594;sabbia/bamboo;sand/bamboo
595;orchidea/bamboo;orchid/bamboo
596;multicolor/bamboo;multicolor/bamboo
597;blu navy/bamboo;milk/bamboo
598;latte/bamboo;milk/bamboo
599;pesca;peach
599;rame;copper
600;cipria metal;metal powder
600;cipria metal;pink metal
601;bianco metal;metal white
602;viola scuro;dark purple
602;viola scuro;dark violet
603;nero/arancio fluo;black/orange fluo
604;grafite/giallo fluo;graphite/yellow fluo
605;grafite/rosa fluo;graphite/pink fluo
606;giallo fluo/nero;yellow fluo/black
607;fucsia fluo/nero;fucsia fluo/black
608;nero/verde fluo;black/green fluo
612;blu navy + argento;blue navy + silver
612;blu navy + argento;blue navy+silver
612;blu navy + argento;navy blue + silver
613;cuoio + argento;cuoio + silver
613;cuoio + argento;leather + silver
614;imperial blu;imperial blue
615;military + argento;military + silver
615;military + oro;military + gold
615;military;military
616;ice;ice
617;military/dianthus;military/dianthus
618;nero/check;black/check
619;nero/giallo;lack/yellow
620;rosso/bianco;red/white
621;imperial blu/bianco;imperial blue/white
622;military/phard;military/phard
623;blu navy/ice;blue navy/ice
623;blu navy/ice;navy blue/ice
624;biscotto/sabbia;cookie/sand
625;nero + gioiello;black + jewel
626;blu navy + scudetto;blue navy+scudetto
634;rosso + argento;red + silver
635;bluette + argento;bluette + silver
638; ciano fluo;ciano fluo
638;ciano fluo;ciano fluo
647;nero/arancione;black/orange
650;citrus;citrus
651;poppies;poppies
652;mix flower;mix flower
653;latte/fragola;milk/strawberry
655;cargo;cargo
656;cassis;cassis
657;sabbia metal;metal sand
658;military/cargo;military/cargo
660;military + argento;military + silver
661;cedro/coral;cedro/coral
662;cassis/amaranto;cassis/amaranth
663;amaranto/petrolio;amaranth/petroleum
671;rosa corallo;pink coral
672;marmo nero;black marble
673;marmo bianco;white marble
674;rosa smoke metal + argento;metal rose-smoke + silver
674;rosa smoke metal;metal rose smoke
674;rosa smoke metal;rose smoke sand
675;logo all-over;all-over logo
676;microflowers;microflowers
677;oriental flowers;oriental flowers
678;freesia flowers;freesia flowers
684;nero + argento;black + silver
