484;coral - argento;coral - silver;
485;atlantic - argento;atlantic - silver;
017;blu navy - argento;navy blue - silver;
055;nero - argento;black - silver;
371;latte - argento;milk - silver;
026;cobalto - argento;cobalt blue - silver;
422;sangria - argento;sangria - silver;
076;rosso - argento;red - silver;
026;cobalto;cobalt blue;
017;blu navy;navy blue;
484;coral;coral;
479;skyway;skyway;
485;atlantic;atlantic;
055;nero;black;
371;latte;milk;
422;sangria;sangria;
221;cognac;cognac;
183;viola;violet;
026;cobalto;cobalt blue;
128;salmone;salmon;
046;mare;sea blue;
137;bluette;bright blue;
051;mostarda;mustard;
139;mela;apple;
026;cobalto;cobalt blue;
076;rosso;red;
010;blu - grigio;blue - grey;
106;kiwi - polvere;kiwi - dusty blue;
104;terracotta - phard;terracotta - blush pink;
105;grigio - avorio;grey - ivory;
088;turchese;turquoise;
038;grafite;graphite;
135;peltro;pewter;
006;avorio;ivory;
087;taupe;taupe;
039;grigio;grey;
084;testa di moro;dark brown;
341;dark multicolor;dark multicolor;
010;blu - grigio;blue - grey;
321;bordeaux - blu;burgundy - blue;
037;giallo - verde;yellow - green;
049;mattone - beige;brick - beige;
084;testa di moro;dark brown;
035;ghiaccio;ice;
055;nero;black;
084;testa di moro;dark brown;
035;ghiaccio;ice;
089;verde;green;
039;grigio;grey;
048;mattone;brick;
054;naturale;natural;
055;nero;black;
008;bianco;white;
347;cedro;cedro;
026;cobalto;cobalt blue;
345;corallo;coral;
009;blu;blue;
036;giallo;yellow;
076;rosso;red;
126;cielo-rosa;sky blue - pink;
127;glicine-tortora;wisteria - dove-grey;
055;nero;black;
084;testa di moro;dark brown;
054;naturale;natural;
063;ottanio;teal;
183;viola;violet;
084;testa di moro;dark brown;
089;verde;green;
005;avio;air force blue;
067;phard;blush pink;
052;muschio;moss green;
054;naturale;natural;
009;blu;blue;
055;nero;black;
003;arancione;orange;
018;bordeaux;burgundy;
006;avorio;ivory;
055;nero;black;
017;blu navy;navy blue;
071;roccia;rock;
006;avorio;ivory;
067;phard;blush pink;
017;blu navy;navy blue;
078;sabbia;sand;
055;nero;black;
108;terracotta;terracotta;
017;blu navy;navy blue;
026;cobalto;cobalt blue;
076;rosso;red;
054;naturale;natural;
230;terra bruciata;burnt umber;
026;cobalto;cobalt blue;
479;skyway;skyway;
484;coral;coral;
001;acqua;aqua;
422;sangria;sangria;
510;naturale bianco;natural white;
054;naturale;natural;
017;blu navy;navy blue;
054;naturale;natural;
009;blu;blue;
072;rosa;pink;
080;salvia;sage;
001;acqua;aqua;
015;blu iris;iris blue;
035;ghiaccio;ice;
045;magenta;magenta;
086;tortora;dove-grey;
118;cielo;sky blue;
039;grigio;grey;
055;nero;black;
055;nero;black;
084;testa di moro;dark brown;
080;salvia;sage;
337;carne;nude;
248;ecr<u> - blu;ecru - blue;
439;bluette/arancione;bright blue - orange;
055;nero;black;
084;testa di moro;dark brown;
248;ec<u> - blu;ecru - blue;
439;bluette - arancione;bright blue - orange;
009;blu;blue;
371;latte;milk;
093;vino;wine;
227;bianco/nero;white - black;
444;smeraldo/giallo;emerald - yellow;
098;blu-blu;blue - blue;
100;kiwi-verde;kiwi - green;
003;arancione;orange;
039;grigio;grey;
137;bluette;bright blue;
004;argento;silver;
061;oro;gold;
348;ottone invecchiato;aged brass;
115;salvia - glicine;sage - wisteria;
117;rosa - cielo;pink - sky blue;
010;blu - grigio;blue - grey;
054;naturale;natural;
055;nero;black;
084;testa di moro;dark brown;
054;naturale;natural;
055;nero;black;
084;testa di moro;dark brown;
055;nero;black;
054;naturale;natural;
084;testa di moro;dark brown;
371;latte - argento;milk - silver;
484;coral - argento;coral - silver;
026;cobalto - argento;cobalt blue - silver;
485;atlantic - argento;atlantic - silver;
422;sangria - argento;sangria - silver;
076;rosso - argento;red - silver;
479;skyway - argento;skyway - silver;
017;blu navy - argento;navy blue - silver;
078;sabbia;sand;
139;mela;apple;
118;cielo;sky blue;
039;grigio;grey;
108;terracotta;terracotta;
004;argento;silver;
039;grigio;grey;
009;blu;blue;
108;terracotta;terracotta;
118;cielo;sky blue;
020;bronzo;bronze;
055;nero;black;
084;testa di moro;dark brown;
135;peltro;pewter;
089;verde;green;
422;sangria;sangria;
089;verde;green;
422;sangria;sangria;
484;coral;coral;
026;cobalto;cobalt blue;
028;ecru;ecru;
485;atlantic;atlantic;
003;arancione;orange;
089;verde;green;
026;cobalto;cobalt blue;
422;sangria;sangria;
408;blu/bianco;blue - white;
508;naturale/verde;natural/green;
009;blu;blue;
074;rosa - salmone;pink - salmon;
086;tortora;dove-grey;
005;avio;air force blue;
067;phard;blush pink;
103;denim;denim;
089;verde;green;
422;sangria;sangria;
026;cobalto;cobalt blue;
484;coral;coral;
028;ecru;ecru;
485;atlantic;atlantic;
003;arancione;orange;
089;verde;green;
026;cobalto;cobalt blue;
422;sangria;sangria;
408;blu/bianco;blue - white;
508;naturale/verde;natural/green;
009;blu;blue;
074;rosa - salmone;pink - salmon;
089;verde;green;
067;phard;blush pink;
086;tortora;dove-grey;
055;nero;black;
008;bianco;white;
221;cognac;cognac;
084;testa di moro;dark brown;
008;bianco;white;
054;naturale;natural;
028;ecru;ecru;
485;atlantic;atlantic;
078;sabbia;sand;
089;verde;green;
508;naturale/verde;natural/green;
026;cobalto;cobalt blue;
076;rosso;red;
484;coral;coral;
422;sangria;sangria;
075;rosa smoke;rose smoke;
026;cobalto;cobalt blue;
130;azzurro;light blue;
347;cedro;cedro;
485;atlantic;atlantic;
486;pink;pink;
039;grigio;grey;
484;coral;coral;
026;cobalto;cobalt blue;
054;naturale;natural;
009;blu;blue;
074;rosa - salmone;pink - salmon;
086;tortora;dove-grey;
039;grigio;grey;
005;avio;air force blue;
067;phard;blush pink;
086;tortora;dove-grey;
103;denim;denim;
484;coral;coral;
422;sangria;sangria;
075;rosa smoke;rose smoke;
026;cobalto;cobalt blue;
130;azzurro;light blue;
347;cedro;cedro;
485;atlantic;atlantic;
486;pink;pink;
026;cobalto;cobalt blue;
076;rosso;red;
026;cobalto;cobalt blue;
484;coral;coral;
028;ecru;ecru;
485;atlantic;atlantic;
508;naturale/verde;natural/green;
054;naturale;natural;
009;blu;blue;
074;rosa - salmone;pink - salmon;
089;verde;green;
067;phard;blush pink;
086;tortora;dove-grey;
484;coral;coral;
026;cobalto;cobalt blue;
422;sangria;sangria;
075;rosa smoke;rose smoke;
485;atlantic;atlantic;
130;azzurro;light blue;
347;cedro;cedro;
486;pink;pink;
009;blu;blue;
086;tortora;dove-grey;
089;verde;green;
484;coral;coral;
075;rosa smoke;rose smoke;
422;sangria;sangria;
485;atlantic;atlantic;
026;cobalto;cobalt blue;
130;azzurro;light blue;
347;cedro;cedro;
026;cobalto;cobalt blue;
076;rosso;red;
067;phard;blush pink;
086;tortora;dove-grey;
009;blu;blue;
074;rosa - salmone;pink - salmon;
086;tortora;dove-grey;
103;denim;denim;
028;ecru;ecru;
026;cobalto;cobalt blue;
078;sabbia;sand;
089;verde;green;
484;coral;coral;
026;cobalto;cobalt blue;
076;rosso;red;
054;naturale;natural;
484;coral;coral;
075;rosa smoke;rose smoke;
422;sangria;sangria;
026;cobalto;cobalt blue;
485;atlantic;atlantic;
347;cedro;cedro;
486;pink;pink;
004;argento;silver;
008;bianco;white;
026;cobalto;cobalt blue;
089;verde;green;
422;sangria;sangria;
484;coral;coral;
078;sabbia;sand;
089;verde;green;
026;cobalto;cobalt blue;
076;rosso;red;
054;naturale;natural;
039;grigio;grey;
089;verde;green;
422;sangria;sangria;
026;cobalto;cobalt blue;
484;coral;coral;
028;ecru;ecru;
485;atlantic;atlantic;
078;sabbia;sand;
089;verde;green;
026;cobalto;cobalt blue;
076;rosso;red;
054;naturale;natural;
055;nero;black;
026;cobalto;cobalt blue;
076;rosso;red;
054;naturale;natural;
484;coral;coral;
089;verde;green;
026;cobalto;cobalt blue;
422;sangria;sangria;
054;naturale;natural;
408;blu/bianco;blue - white;
026;cobalto;cobalt blue;
028;ecru;ecru;
485;atlantic;atlantic;
484;coral;coral;
139;mela;apple;
089;verde;green;
422;sangria;sangria;
076;rosso;red;
347;cedro;cedro;
026;cobalto;cobalt blue;
484;coral;coral;
089;verde;green;
422;sangria;sangria;
026;cobalto;cobalt blue;
076;rosso;red;
017;blu navy;navy blue;
479;skyway;skyway;
072;rosa;pink;
076;rosso;red;
026;cobalto;cobalt blue;
485;atlantic;atlantic;
347;cedro;cedro;
486;pink;pink;
345;coral;coral;
422;sangria;sangria;
084;testa di moro;dark brown;
484;coral;coral;
026;cobalto;cobalt blue;
422;sangria;sangria;
485;atlantic;atlantic;
347;cedro;cedro;
486;pink;pink;
017;blu navy;navy blue;
054;naturale;natural;
055;nero;black;
078;sabbia;sand;
139;mela;apple;
484;coral;coral;
054;naturale;natural;
092;verde scuro;dark green;
137;bluette;bright blue;
017;blu navy;navy blue;
076;rosso;red;
119;fragola;strawberry;
036;giallo;yellow;
044;lime;lime;
133;grigio chiaro;light grey;
005;avio;air-force blue;
055;nero;black;
055;nero;black;
017;blu navy;navy blue;
134;antracite;anthracite;
038;grafite;graphite;
484;coral;coral;
026;cobalto;cobalt blue;
485;atlantic;atlantic;
026;cobalto;cobalt blue;
485;atlantic;atlantic;
484;coral;coral;
422;sangria;sangria;
422;sangria;sangria;
484;coral;coral;
055;nero;black;
485;atlantic;atlantic;
008;bianco;white;
078;sabbia;sand;
041;grigio scuro;dark grey;
026;cobalto;cobalt blue;
347;cedro;cedro;
026;cobalto;cobalt blue;
371;latte;milk;
054;naturale;natural;
009;blu;blue;
089;verde;green;
039;grigio;grey;
087;taupe;taupe;
009;blu;blue;
054;naturale;natural;
084;testa di moro;dark brown;
055;nero;black;
101;kiwi;kiwi;
055;nero;black;
275;marrone;brown;
084;testa di moro;dark brown;
017;blu navy;navy blue;
026;cobalto;cobalt blue;
484;coral;coral;
485;atlantic;atlantic;
371;latte;milk;
055;nero;black;
422;sangria;sangria;
078;sabbia;sand;
139;mela;apple;
076;rosso;red;
347;cedro;cedro;
004;argento;silver;
004;argento;silver;
061;oro;gold;
061;oro;gold;
062;oro rosa;pink gold;
026;cobalto;cobalt blue;
486;pink;pink;
060;oliva;olive;
063;ottanio;teal;
422;sangria;sangria;
484;coral;coral;
485;atlantic;atlantic;
486;pink;pink;
026;cobalto;cobalt blue;
055;nero;black;
484;coral;coral;
347;cedro;cedro;
484;coral;coral;
026;blu cobalto;cobalt blue;
017;blu navy;navy blue;
130;azzurro;azure;
025;cipria;powder pink;
134;antracite;anthracite;
075;rosa smoke;rose smoke;
130;azzurro;azure;
347;cedro;cedro;
076;rosso;red;
055;nero;black;
026;blu cobalto;cobalt blue;
055;nero;black;
422;sangria;sangria;
076;rosso;red;
347;cedro;cedro;
036;giallo;yellow;
012;blu acqua;aqua blue;
023;celeste;sky blue;
013;blu capri;capri blue;
097;violetto;violet;
076;rosso;red;
159;total black;total black;
060;oliva;olive;
045;magenta;magenta;
003;arancione;orange;
025;cipria;powder pink;
012;blu acqua;aqua blue;
088;turchese;turquoise;
025;cipria;powder pink;
080;salvia;sage;
081;smeraldo;emerald;
140;palme;palms;
145;iride;rainbow;
146;mix esagoni;hexagons mix;
200;splash 1;splash 1;
201;splash 2;splash 2;
202;splash 3;splash 3;
191;icona;icon;
194;paperoga;fethry duck;
192;paperina;daisy duck;
195;paperino;donald duck;
193;paperone;uncle scrooge;
413;pluto;pluto;
414;topolino;mickey mouse;
415;pippo;goofy;
148;maculato blu;blue spotted;
149;maculato phard;blush pink spotted;
150;zebrato nero;black zebra-striped;
196;rosso su bianco;red on white;
199;rosso su grigio;red on grey;
011;blu su nero;blue on black;
090;verde su bianco;green on white;
197;blu su bianco;blue on white;
198;nero su bianco;black on white;
004;argento;silver;
131;verde antico;antique green;
061;oro;gold;
067;phard;blush pink;
211;fiori;flowers;
212;limone;lemon;
213;peonia;peony;
017;blu navy;navy blue;
095;viola desaturato;pale violet;
001;acqua;aqua;
112;purple;purple;
044;lime;lime;
108;terracotta;terracotta;
036;giallo;yellow;
137;bluette;bright blue;
067;phard;blush pink;
017;blu navy;navy blue;
018;bordeaux;burgundy;
132;biscotto;biscuit;
092;verde scuro;dark green;
136;becco d'oca;duck beack;
137;bluette;bright blue;
092;verde scuro;dark green;
063;ottanio;teal;
133;grigio chiaro;light grey;
062;oro rosa;pink gold;
062;oro rosa;pink gold;
004;argento;silver;
055;nero;black;
067;phard;blush pink;
131;verde antico;antique green;
133;grigio chiaro;light grey;
345;coral;coral;
422;sangria;sangria;
485;atlantic;atlantic;
486;pink;pink;
044;lime;lime;
036;giallo;yellow;
003;arancione;orange;
128;salmone;salmon;
002;amaranto;amaranth;
077;rubino;ruby;
076;rosso;red;
053;narcissus;narcissus;
097;violetto;violet;
025;cipria;powder pink;
069;porpora;purple;
096;viola pastello;pastel violet;
045;magenta;magenta;
095;viola desaturato;pale violet;
088;turchese;turquoise;
012;blu acqua;aqua blue;
063;ottanio;teal;
081;smeraldo;emerald;
090;verde bianco;white green;
080;salvia;sage;
022;carta da zucchero;azure;
015;blu iris;iris blue;
013;blu capri;capri blue;
014;blu elettrico;electric blue;
060;oliva;olive;
024;cioccolato;chocolate;
008;bianco;white;
068;polvere;dusty blue;
071;roccia;rock;
055;nero;black;
063;ottanio;teal;
026;cobalto;cobalt blue;
055;nero;black;
060;oliva;olive;
026;cobalto;cobalt blue;
484;coral;coral;
485;atlantic;atlantic;
025;cipria;powder pink;
060;oliva;olive;
050;melanzana;aubergine;
063;ottanio;teal;
059;oceano;ocean;
076;rosso;red;
422;sangria;sangria;
347;cedro;cedro;
008;bianco;white;
055;nero;black;
026;cobalto;cobalt blue;
076;rosso;red;
026;cobalto;cobalt blue;
484;coral;coral;
485;atlantic;atlantic;
055;nero;black;
008;bianco;white;
130;azzurro;azure;
075;rosa smoke;rose smoke;
483;champagne;champagne;
487;bianco/nero/cedro;white/black/cedro;
497;nero/rosso/bianco;black/red/white;
498;nero/giallo/bianco;black/yellow/white;
499;bianco/rosso/nero;white/red/black;
002;amaranto;amaranth;
068;polvere;dusty blue;
044;lime;lime;
183;viola;violet;
063;ottanio;teal;
015;blu iris;iris blue;
053;narcissus;narcissus;
112;purple;purple;
003;arancione;orange;
267;fucsia;fuchsia;
001;acqua;aqua;
003;arancione;orange;
092;verde scuro;dark green;
063;ottanio;teal;
076;rosso;red;
131;antique green;antique green;
063;ottanio;teal;
108;terracotta;terracotta;
095;viola desaturato;pale violet;
001;acqua;aqua;
008;bianco;white;
137;bluette;bright blue;
055;nero;black;
067;phard;blush pink;
133;grigio chiaro;light grey;
131;antique green;antique green;
061;oro;gold;
072;rosa;pink;
009;blu;blue;
036;giallo;yellow;
076;rosso;red;
008;bianco;white;
076;rosso;red;
261;fluo lime;fluo lime;
263;fluo arancione;fluo orange;
265;fluo corallo;fluo coral;
266;fluo acqua;fluo aqua;
060;oliva;olive;
108;terracotta;terracotta;
131;antique green;antique green;
261;fluo lime;fluo lime;
263;fluo arancione;fluo orange;
264;fluo verde;fluo green;
199;rosso su grigio;red on grey;
391;blu su nero;blu on black;
392;blu su grigio;blue on grey;
390;rosso su nero;red on black;
131;antique green;antique green;
133;grigio chiaro;light grey;
076;rosso;red;
139;mela;apple;
009;blu;blue;
072;rosa;pink;
044;lime;lime;
068;polvere;dusty blue;
002;amaranto;amaranth;
063;ottanio;teal;
183;viola;violet;
008;bianco;white;
345;coral;coral;
422;sangria;sangria;
485;atlantic;atlantic;
486;pink;pink;
044;lime;lime;
003;arancione;orange;
128;salmone;salmon;
036;giallo;yellow;
053;narcissus;narcissus;
002;amaranto;amaranth;
045;magenta;magenta;
076;rosso;red;
112;purple;purple;
025;cipria;powder pink;
096;viola pastello;pastel violet;
095;viola desaturato;pale violet;
022;carta da zucchero;azure;
013;blu capri;capri blue;
088;turchese;turquoise;
060;oliva;olive;
080;salvia;sage;
015;blu iris;iris blue;
068;polvere;dusty blue;
012;blu acqua;aqua blue;
063;ottanio;teal;
008;bianco;white;
063;ottanio;teal;
059;oceano;ocean;
060;oliva;olive;
036;giallo;yellow;
055;nero;black;
345;coral;coral;
486;pink;pink;
008;bianco;white;
063;ottanio;teal;
059;oceano;ocean;
060;oliva;olive;
036;giallo;yellow;
055;nero;black;
345;coral;coral;
486;pink;pink;
008;bianco;white;
063;ottanio;teal;
059;oceano;ocean;
060;oliva;olive;
036;giallo;yellow;
055;nero;black;
345;coral;coral;
486;pink;pink;
008;bianco;white;
055;nero;black;
422;sangria;sangria;
347;cedro;cedro;
422;sangria;sangria;
055;nero;black;
347;cedro;cedro;
484;coral;coral;
017;blu navy;navy blue;
076;rosso;red;
026;blu cobalto;cobalt blue;
130;azzurro;azure;
075;rosa smoke;rose smoke;
483;champagne;champagne;
075;rosa smoke;rose smoke;
483;champagne;champagne;
582;trasparente/nero;transparent/black;
584;transparente/blu;transparent/blue;
583;trasparente/rosa;transparent/pink;
035;ghiaccio;ice;
055;nero;black;
067;phard;blush pink;
063;ottanio;teal;
112;purple;purple;
137;bluette;bright blue;
002;amaranto;amaranth;
136;becco d'oca;duck beak;
086;tortora;dove-grey;
002;amaranto;amaranth;
183;viola;violet;
076;rosso;red;
182;blu chiaro;light blue;
009;blu;blue;
063;ottanio;teal;
039;grigio;grey;
008;bianco;white;
080;salvia;sage;
068;polvere;dusty blue;
084;testa di moro;dark brown;
184;trasparente;transparent;
060;oliva;olive;
347;cedro;cedro;
061;oro;gold;
422;sangria;sangria;
181;titanio;titanium;
055;nero;black;
084;testa di moro;dark brown;
009;blu;blue;
582;trasparente/nero;transparent/black;
584;trasparente/blu;transparent/blue;
583;trasparente/rosa;transparent/pink;
035;ghiaccio;ice;
055;nero;black;
067;phard;blush pink;
063;ottanio;teal;
112;purple;purple;
137;bluette;bright blue;
002;amaranto;amaranth;
136;becco d'oca;duck beak;
084;testa di moro;dark brown;
009;blu;blue;
184;trasparente;transparent;
182;blu chiaro;light blue;
036;giallo;yellow;
076;rosso;red;
086;tortora;dove-grey;
063;ottanio;teal;
084;testa di moro;dark brown;
068;polvere;dusty blue;
008;bianco;white;
015;blu iris;iris blue;
183;viola;violet;
060;oliva;olive;
181;titanio;titanium;
055;nero;black;
422;sangria;sangria;
055;nero;black;
347;cedro;cedro;
582;trasparente/nero;transparent/black;
584;trasparente/blu;transparent/blue;
583;bianco/rosa;transparent/pink;
035;ghiaccio;ice;
055;nero;black;
067;phard;blush pink;
422;sangria;sangria;
055;nero;black;
055;nero;black;
008;bianco;white;
422;sangria;sangria;
347;cedro;cedro;
347;cedro;cedro;
484;coral;coral;
422;sangria;sangria;
055;nero;black;
017;blu navy;navy blue;
076;rosso;red;
026;blu cobalto;cobalt blue;
130;azzurro;azure;
075;rosa smoke;rose smoke;
483;champagne;champagne;
002;amaranto;amaranth;
136;becco d'oca;duck beak;
063;ottanio;teal;
112;purple;purple;
137;bluette;bright blue;
063;ottanio;teal;
015;blu iris;iris blue;
068;polvere;dusty blue;
039;grigio;grey;
183;viola;violet;
084;testa di moro;dark brown;
036;giallo;yellow;
076;rosso;red;
182;blu chiaro;light blue;
008;bianco;white;
002;amaranto;amaranth;
061;oro;gold;
184;trasparente;transparent;
060;oliva;olive;
181;titanio;titanium;
055;nero;black;
084;testa di moro;dark brown;
009;blu;blue;
075;rosa smoke;rose smoke;
483;champagne;champagne;
044;lime;lime;
486;pink;pink;
055;nero;black;
527;light gold;sand/pink;
389;silver;silver;
422;sangria;sangria;
038;grafite;graphite;
026;blu cobalto;cobalt blue;
089;verde;green;
486;pink;pink;
026;cobalto;cobalt blue;
001;acqua;aqua;
108;terracotta;terracotta;
009;blu;blue;
041;grigio scuro;dark grey;
039;grigio;grey;
063;ottanio;teal;
009;blu;blue;
008;bianco;white;
055;nero;black;
072;rosa;pink;
092;verde scuro;dark green;
071;roccia;rock;
076;rosso;red;
061;oro;gold;
084;testa di moro;dark brown;
181;titanium;titanium;
089;verde;green;
486;pink;pink;
026;cobalto;cobalt blue;
001;acqua;aqua;
108;terracotta;terracotta;
009;blu;blue;
041;grigio scuro;dark grey;
084;testa di moro;dark brown;
063;ottanio;teal;
061;oro;gold;
008;bianco;white;
004;argento;silver;
181;titanium;titanium;
039;grigio;grey;
092;verde scuro;dark green;
009;blu;blue;
076;rosso;red;
055;nero;black;
072;rosa;pink;
089;verde;green;
486;pink;pink;
026;cobalto;cobalt blue;
001;acqua;aqua;
108;terracotta;terracotta;
009;blu;blue;
041;grigio scuro;dark grey;
009;blu;blue;
008;bianco;white;
039;grigio;grey;
072;rosa;pink;
063;ottanio;teal;
076;rosso;red;
055;nero;black;
071;roccia;rock;
084;testa di moro;dark brown;
092;verde scuro;dark green;
181;titanium;titanium;
004;argento;silver;
422;sangria;sangria;
038;grafite;graphite;
026;blu cobalto;cobalt blue;
055;nero;black;
560;pink/roccia;pink/rock;
531;corallo/vulcano;coral/volcano;
533;cedro/blu navy;cedro/navy blue;
535;skyway/grafite;skyway/graphite;
069;porpora;purple;
130;azzurro;light blue;
060;oliva;olive;
066;petrolio;petroleum blue;
560;pink/roccia;pink/rock;
535;skyway/grafite;skyway/graphite;
531;corallo/vulcano;coral/volcano;
533;cedro/blu navy;cedro/navy blue;
060;oliva;olive;
130;azzurro;light blue;
066;petrolio;petroleum blue;
069;porpora;purple;
485;atlantic;atlantic;
026;cobalto;cobalt blue;
486;pink;pink;
484;coral;coral;
485;atlantic;atlantic;
026;cobalto;cobalt blue;
486;pink;pink;
484;coral;coral;
345;coral;coral;
422;sangria;sangria;
485;atlantic;atlantic;
486;pink;pink;
490;giallo;yellow;
006;avorio;ivory;
144;ginestra;broom;
047;marsala;marsala;
128;salmone;salmon;
044;lime;lime;
142;lampone;raspberry;
002;amaranto;amaranth;
018;bordeaux;burgundy;
025;cipria;powder pink;
095;viola desaturato;pale violet;
096;viola pastello;pastel violet;
063;ottanio;teal;
013;blu capri;capri blue;
141;blu pastello;pastel blue;
088;turchese;turquoise;
012;blu acqua;aqua blue;
090;verde bianco;green white;
143;neve;snow;
138;turchese menta;turquoise mint;
020;bronzo;bronze;
038;grafite;graphite;
345;coral;coral;
485;atlantic;atlantic;
486;pink;pink;
422;sangria;sangria;
490;giallo;yellow;
006;avorio;ivory;
144;ginestra;broom;
047;marsala;marsala;
128;salmone;salmon;
044;lime;lime;
142;lampone;raspberry;
002;amaranto;amaranth;
018;bordeaux;burgundy;
025;cipria;powder pink;
095;viola desaturato;pale violet;
063;ottanio;teal;
013;blu capri;capri blue;
141;blu pastello;pastel blue;
096;viola pastello;pastel violet;
088;turchese;turquoise;
012;blu acqua;aqua blue;
090;verde bianco;green white;
143;neve;snow;
138;turchese menta;turquoise mint;
038;grafite;graphite;
345;coral;coral;
485;atlantic;atlantic;
486;pink;pink;
422;sangria;sangria;
053;narcissus;narcissus;
044;lime;lime;
025;cipria;powder pink;
077;rubino;ruby;
018;bordeaux;burgundy;
143;neve;snow;
141;blu pastello;pastel blue;
015;blu iris;iris blue;
063;ottanio;teal;
071;roccia;rock;
000;nero;col. 086;
086;tortora;dove-grey;
026;cobalto;cobalt blue;
078;sabbia;sand;
075;rosa smoke;rose smoke;
345;coral;coral;
076;rosso;red;
485;atlantic;atlantic;
422;sangria;sangria;
479;skyway;skyway;
486;pink;pink;
347;cedro;cedro;
078;sabbia;sand;
509;moka;moka;
026;cobalto;cobalt blue;
479;skyway;skyway;
076;rosso;red;
484;coral;coral;
347;cedro;cedro;
485;atlantic;atlantic;
017;blu navy;navy blue;
039;grigio;grey;
084;testa di moro;dark brown;
055;nero;black;
